ref	idx	token	oga_id	oga_postag	gorman_postag	oga_lemma	gorman_lemma	mismatch
2.102.6	20	ἂν	t_45934	d--------		ἄν		
2.102.6	21	κεχῶσθαι	t_45935	v--rne---		χόω		
2.102.6	22	δίαιτα	t_45936	n-s---fn-		δίαιτα		
2.102.6	23	τῷ	t_45937	l-s---nd-		ὁ		
2.102.6	24	σώματι	t_45938	n-s---nd-		σῶμα		
2.102.6	25	ἀφ’	t_45939	r--------		ἀπό		
2.102.6	26	οὗπερ	t_45940	p-s---ng-		οὗπερ		
2.102.6	27	κτείνας	t_45941	v-sapamn-		κτείνω		
2.102.6	28	τὴν	t_45942	l-s---fa-		ὁ		
2.102.6	29	μητέρα	t_45943	n-s---fa-		μήτηρ		
2.102.6	30	οὐκ	t_45944	d--------		οὐ		
2.102.6	31	ὀλίγον	t_45945	a-s---ma-		ὀλίγος		
2.102.6	32	χρόνον	t_45946	n-s---ma-		χρόνος		
2.102.6	33	ἐπλανᾶτο	t_45947	v3siie---		πλανάω		
2.102.6	34	.	t_45948	u--------		.		
2.102.6	35	καὶ	t_45949	d--------		καί		
2.102.6	36	κατοικισθεὶς	t_45950	v-sappmn-		κατοικίζω		
2.102.6	37	ἐς	t_45951	r--------		εἰς		
2.102.6	38	τοὺς	t_45952	l-p---ma-		ὁ		
2.102.6	39	περὶ	t_45953	r--------		περί		
2.102.6	40	Οἰνιάδας	t_45954	n-p---ma-		οἰνιάδαι		
2.102.6	41	τόπους	t_45955	n-p---ma-		τόπος		
2.102.6	42	ἐδυνάστευσέ	t_45956	v3saia---		δυναστεύω		
2.102.6	43	τε	t_45957	d--------		τε		
2.102.6	44	καὶ	t_45958	c--------		καί		
2.102.6	45	ἀπὸ	t_45959	r--------		ἀπό		
2.102.6	46	Ἀκαρνᾶνος	t_45960	n-s---mg-		ἀκαρνάν		
2.102.6	47	παιδὸς	t_45961	n-s---mg-		παῖς		
2.102.6	48	ἑαυτοῦ	t_45962	p-s---mg-		ἑαυτοῦ		
2.102.6	49	τῆς	t_45963	l-s---fg-		ὁ		
2.102.6	50	χώρας	t_45964	n-s---fg-		χώρα		
2.102.6	51	τὴν	t_45965	l-s---fa-		ὁ		
2.102.6	52	ἐπωνυμίαν	t_45966	n-s---fa-		ἐπωνυμία		
2.102.6	53	ἐγκατέλιπεν	t_45967	v3saia---		ἐγκαταλείπω		
2.102.6	54	.	t_45968	u--------		.		
2.102.6	55	τὰ	t_45969	l-p---na-		ὁ		
2.102.6	56	μὲν	t_45970	d--------		μέν		
2.102.6	57	περὶ	t_45971	r--------		περί		
2.102.6	58	Ἀλκμέωνα	t_45972	n-s---ma-		ἀλκμέων		
2.102.6	59	τοιαῦτα	t_45973	p-p---na-		τοιοῦτος		
2.102.6	60	λεγόμενα	t_45974	v-pppena-		λέγω3		
2.102.6	61	παρελάβομεν	t_45975	v1paia---		παραλαμβάνω		
2.102.6	62	.	t_45976	u--------		.		
2.103.1	1	οἱ	t_45977	l-p---mn-		ὁ		
2.103.1	2	δὲ	t_45978	d--------		δέ		
2.103.1	3	Ἀθηναῖοι	t_45979	n-p---mn-		ἀθηναῖος		
2.103.1	4	καὶ	t_45980	c--------		καί		
2.103.1	5	ὁ	t_45981	l-s---mn-		ὁ		
2.103.1	6	Φορμίων	t_45982	n-s---mn-		φορμίων		
2.103.1	7	ἄραντες	t_45983	v-papamn-		αἴρω		
2.103.1	8	ἐκ	t_45984	r--------		ἐκ		
2.103.1	9	τῆς	t_45985	l-s---fg-		ὁ		
2.103.1	10	Ἀκαρνανίας	t_45986	n-s---fg-		ἀκαρνανία		
2.103.1	11	καὶ	t_45987	c--------		καί		
2.103.1	12	ἀφικόμενοι	t_45988	v-papmmn-		ἀφικνέομαι		
2.103.1	13	ἐς	t_45989	r--------		εἰς		
2.103.1	14	τὴν	t_45990	l-s---fa-		ὁ		
2.103.1	15	Ναύπακτον	t_45991	n-s---fa-		ναύπακτος		
2.103.1	16	ἅμα	t_45992	r--------		ἅμα		
2.103.1	17	ἦρι	t_45993	n-s---fd-		ἦρι		
2.103.1	18	κατέπλευσαν	t_45994	v3paia---		καταπλέω		
2.103.1	19	ἐς	t_45995	r--------		εἰς		
2.103.1	20	τὰς	t_45996	l-p---fa-		ὁ		
2.103.1	21	Ἀθήνας	t_45997	n-p---fa-		ἀθῆναι		
2.103.1	22	,	t_45998	u--------		,		
2.103.1	23	τούς	t_45999	l-p---ma-		ὁ		
2.103.1	24	τε	t_46000	d--------		τε		
2.103.1	25	ἐλευθέρους	t_46001	a-p---ma-		ἐλεύθερος		
2.103.1	26	τῶν	t_46002	l-p---mg-		ὁ		
2.103.1	27	αἰχμαλώτων	t_46003	a-p---mg-		αἰχμάλωτος		
2.103.1	28	ἐκ	t_46004	r--------		ἐκ		
2.103.1	29	τῶν	t_46005	l-p---fg-		ὁ		
2.103.1	30	ναυμαχιῶν	t_46006	n-p---fg-		ναυμαχία		
2.103.1	31	ἄγοντες	t_46007	v-pppamn-		ἄγω		
2.103.1	32	,	t_46008	u--------		,		
2.103.1	33	οἳ	t_46009	p-p---mn-		ὅς		
2.103.1	34	ἀνὴρ	t_46010	n-s---mg-		ἀνήρ		
2.103.1	35	ἀντ’	t_46011	r--------		ἀντί		
2.103.1	36	ἀνδρὸς	t_46012	n-s---mg-		ἀνήρ		
2.103.1	37	ἐλύθησαν	t_46013	v3paip---		λύω		
2.103.1	38	,	t_46014	u--------		,		
2.103.1	39	καὶ	t_46015	c--------		καί		
2.103.1	40	τὰς	t_46016	l-p---fa-		ὁ		
2.103.1	41	ναῦς	t_46017	n-p---fa-		ναῦς		
2.103.1	42	ἃς	t_46018	p-p---fa-		ὅς		
2.103.1	43	εἷλον	t_46019	v3paia---		αἱρέω		
2.103.1	44	.	t_46020	u--------		.		
2.103.2	1	καὶ	t_46021	d--------		καί		
2.103.2	2	ὁ	t_46022	l-s---mn-		ὁ		
2.103.2	3	χειμὼν	t_46023	n-s---mn-		χειμών		
2.103.2	4	ἐτελεύτα	t_46024	v3siia---		τελευτάω		
2.103.2	5	οὗτος	t_46025	a-s---mn-		οὗτος		
2.103.2	6	,	t_46026	u--------		,		
2.103.2	7	καὶ	t_46027	c--------		καί		
2.103.2	8	τρίτον	t_46028	a-s---nn-		τρίτος		
2.103.2	9	ἔτος	t_46029	n-s---nn-		ἔτος		
2.103.2	10	τῷ	t_46030	l-s---md-		ὁ		
2.103.2	11	πολέμῳ	t_46031	n-s---md-		πόλεμος		
2.103.2	12	ἐτελεύτα	t_46032	v3siia---		τελευτάω		
2.103.2	13	τῷδε	t_46033	a-s---md-		ὅδε		
2.103.2	14	ὃν	t_46034	p-s---ma-		ὅς		
2.103.2	15	Θουκυδίδης	t_46035	n-s---mn-		θουκυδίδης		
2.103.2	16	ξυνέγραψεν	t_46036	v3saia---		συγγράφω		
2.103.2	17	.	t_46037	u--------		.		
3.1.1	1	τοῦ	t_46038	l-s---ng-	l-s---ng-	ὁ	ὁ	
3.1.1	2	δ’	t_46039	d--------	d--------	δέ	δέ	
3.1.1	3	ἐπιγιγνομένου	t_46040	v-sppeng-	v-sppeng-	ἐπιγίγνομαι	ἐπιγίγνομαι	
3.1.1	4	θέρους	t_46041	n-s---ng-	n-s---ng-	θέρος	θέρος	
3.1.1	5	Πελοποννήσιοι	t_46042	n-p---mn-	n-p---mn-	πελοποννήσιοι	Πελοποννήσιοι	.
3.1.1	6	καὶ	t_46043	c--------	c--------	καί	καί	
3.1.1	7	οἱ	t_46044	l-p---mn-	l-p---mn-	ὁ	ὁ	
3.1.1	8	ξύμμαχοι	t_46045	n-p---mn-	n-p---mn-	σύμμαχος	σύμμαχος	
3.1.1	9	ἅμα	t_46046	r--------	r--------	ἅμα	ἅμα	
3.1.1	10	τῷ	t_46047	l-s---md-	l-s---md-	ὁ	ὁ	
3.1.1	11	σίτῳ	t_46048	n-s---md-	n-s---md-	σῖτος	σῖτος	
3.1.1	12	ἀκμάζοντι	t_46049	v-sppamd-	v-sppamd-	ἀκμάζω	ἀκμάζω	
3.1.1	13	ἐστράτευσαν	t_46050	v3paia---	v3paia---	στρατεύω	στρατεύω	
3.1.1	14	ἐς	t_46051	r--------	r--------	εἰς	εἰς	
3.1.1	15	τὴν	t_46052	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.1.1	16	Ἀττικήν	t_46053	n-s---fa-	n-s---fa-	ἀττική	Ἀττική	.
3.1.1	17	·	t_46054	u--------	u--------	·	punc1	
3.1.1	18	ἡγεῖτο	t_46055	v3siim---	v3siim---	ἡγέομαι	ἡγέομαι	
3.1.1	19	δὲ	t_46056	d--------	d--------	δέ	δέ	
3.1.1	20	αὐτῶν	t_46057	p-p---mg-	p-p---mg-	αὐτός	αὐτός	
3.1.1	21	Ἀρχίδαμος	t_46058	n-s---mn-	n-s---mn-	ἀρχίδαμος	Ἀρχίδαμος	.
3.1.1	22	ὁ	t_46059	l-s---mn-	l-s---mn-	ὁ	ὁ	
3.1.1	23	Ζευξιδάμου	t_46060	n-s---mg-	n-s---mg-	ζευξίδαμος	Ζευξίδαμος	.
3.1.1	24	Λακεδαιμονίων	t_46061	n-p---mg-	n-p---mg-	λακεδαιμόνιος	Λακεδαιμόνιος	.
3.1.1	25	βασιλεύς	t_46062	n-s---mn-	n-s---mn-	βασιλεύς	βασιλεύς	
3.1.1	26	.	t_46063	u--------	u--------	.	punc1	
3.1.2	1	καὶ	t_46064	d--------	d--------	καί	καί	
3.1.2	2	ἐγκαθεζόμενοι	t_46065	v-pppmmn-	v-pppmmn-	ἐγκαθέζομαι	ἐγκαθέζομαι	
3.1.2	3	ἐδῄουν	t_46066	v3piia---	v3piia---	δηιόω	δηιόω	
3.1.2	4	τὴν	t_46067	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.1.2	5	γῆν	t_46068	n-s---fa-	n-s---fa-	γῆ	γῆ	
3.1.2	6	·	t_46069	u--------	u--------	·	punc1	
3.1.2	7	καὶ	t_46070	d--------	d--------	καί	καί	
3.1.2	8	προσβολαί	t_46071	n-p---fn-	n-p---fn-	προσβολή	προσβολή	
3.1.2	9	,	t_46072	u--------	u--------	,	punc1	
3.1.2	10	ὥσπερ	t_46073	c--------	c--------	ὥσπερ	ὥσπερ	
3.1.2	11	εἰώθεσαν	t_46074	v3plia---	v3plia---	ἔθω	ἔθω	
3.1.2	12	,	t_46075	u--------	u--------	,	punc1	
3.1.2	13	ἐγίγνοντο	t_46076	v3piie---	v3piie---	γίγνομαι	γίγνομαι	
3.1.2	14	τῶν	t_46077	l-p---mg-	l-p---mg-	ὁ	ὁ	
3.1.2	15	Ἀθηναίων	t_46078	a-p---mg-	a-p---mg-	ἀθήναιος	Ἀθηναῖος	.
3.1.2	16	ἱππέων	t_46079	n-p---mg-	n-p---mg-	ἱππεύς	ἱππεύς	
3.1.2	17	ὅπῃ	t_46080	d--------	d--------	ὅπη	ὅπη	
3.1.2	18	παρείκοι	t_46081	v3spoa---	v3spoa---	παρείκω	παρείκω	
3.1.2	19	,	t_46082	u--------	u--------	,	punc1	
3.1.2	20	καὶ	t_46083	c--------	c--------	καί	καί	
3.1.2	21	τὸν	t_46084	l-s---ma-	l-s---ma-	ὁ	ὁ	
3.1.2	22	πλεῖστον	t_46085	a-s---ma-	a-s---ma-	πλεῖστος	πλεῖστος	
3.1.2	23	ὅμιλον	t_46086	n-s---ma-	n-s---ma-	ὅμιλος	ὅμιλος	
3.1.2	24	τῶν	t_46087	l-p---mg-	l-p---mg-	ὁ	ὁ	
3.1.2	25	ψιλῶν	t_46088	a-p---mg-	a-p---mg-	ψιλός	ψιλός	
3.1.2	26	εἶργον	t_46089	v3piia---	v3piia---	ἔργω1	ἔργω1	
3.1.2	27	τὸ	t_46090	l-s---na-	l-s---na-	ὁ	ὁ	
3.1.2	28	μὴ	t_46091	d--------	d--------	μή	μή	
3.1.2	29	προεξιόντας	t_46092	v-pppama-	v-pppama-	προέξειμι	προέξειμι	
3.1.2	30	τῶν	t_46093	l-p---ng-	l-p---ng-	ὁ	ὁ	
3.1.2	31	ὅπλων	t_46094	n-p---ng-	n-p---ng-	ὅπλον	ὅπλον	
3.1.2	32	τὰ	t_46095	l-p---na-	l-p---na-	ὁ	ὁ	
3.1.2	33	ἐγγὺς	t_46096	d--------	d--------	ἐγγύς	ἐγγύς	
3.1.2	34	τῆς	t_46097	l-s---fg-	l-s---fg-	ὁ	ὁ	
3.1.2	35	πόλεως	t_46098	n-s---fg-	n-s---fg-	πόλις	πόλις	
3.1.2	36	κακουργεῖν	t_46099	v--pna---	v--pna---	κακουργέω	κακουργέω	
3.1.2	37	.	t_46100	u--------	u--------	.	punc1	
3.1.3	1	ἐμμείναντες	t_46101	v-papamn-	v-papamn-	ἐμμένω	ἐμμένω	
3.1.3	2	δὲ	t_46102	d--------	d--------	δέ	δέ	
3.1.3	3	χρόνον	t_46103	n-s---ma-	n-s---ma-	χρόνος	χρόνος	
3.1.3	4	οὗ	t_46104	p-s---mg-	p-s---mg-	ὅς	ὅς	
3.1.3	5	εἶχον	t_46105	v3piia---	v3piia---	ἔχω	ἔχω	
3.1.3	6	τὰ	t_46106	l-p---na-	l-p---na-	ὁ	ὁ	
3.1.3	7	σιτία	t_46107	n-p---na-	n-p---na-	σιτίον	σιτίον	
3.1.3	8	ἀνεχώρησαν	t_46108	v3paia---	v3paia---	ἀναχωρέω	ἀναχωρέω	
3.1.3	9	καὶ	t_46109	c--------	c--------	καί	καί	
3.1.3	10	διελύθησαν	t_46110	v3paip---	v3paip---	διαλύω	διαλύω	
3.1.3	11	κατὰ	t_46111	r--------	r--------	κατά	κατά	
3.1.3	12	πόλεις	t_46112	n-p---fa-	n-p---fa-	πόλις	πόλις	
3.1.3	13	.	t_46113	u--------	u--------	.	punc1	
3.2.1	1	μετὰ	t_46114	r--------	r--------	μετά	μετά	
3.2.1	2	δὲ	t_46115	d--------	d--------	δέ	δέ	
3.2.1	3	τὴν	t_46116	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.1	4	ἐσβολὴν	t_46117	n-s---fa-	n-s---fa-	εἰσβολή	εἰσβολή	
3.2.1	5	τῶν	t_46118	l-p---mg-	l-p---mg-	ὁ	ὁ	
3.2.1	6	Πελοποννησίων	t_46119	n-p---mg-	n-p---mg-	πελοποννήσιοι	Πελοποννήσιοι	.
3.2.1	7	εὐθὺς	t_46120	d--------	d--------	εὐθύς2	εὐθύς2	
3.2.1	8	Λέσβος	t_46121	n-s---fn-	n-s---fn-	λέσβος	Λέσβος	.
3.2.1	9	πλὴν	t_46122	r--------	r--------	πλήν	πλήν	
3.2.1	10	Μηθύμνης	t_46123	n-s---fg-	n-s---fg-	μηθύμνη	Μηθύμνη	.
3.2.1	11	ἀπέστη	t_46124	v3saia---	v3saia---	ἀφίστημι	ἀφεστήξω	@
3.2.1	12	ἀπ’	t_46125	r--------	r--------	ἀπό	ἀπό	
3.2.1	13	Ἀθηναίων	t_46126	n-p---mg-	n-p---mg-	ἀθήναιος	Ἀθηναῖος	.
3.2.1	14	,	t_46127	u--------	u--------	,	punc1	
3.2.1	15	βουληθέντες	t_46128	v-pappmn-	v-pappmn-	βούλομαι	βούλομαι	
3.2.1	16	μὲν	t_46129	d--------	d--------	μέν	μέν	
3.2.1	17	καὶ	t_46130	d--------	d--------	καί	καί	
3.2.1	18	πρὸ	t_46131	r--------	r--------	πρό	πρό	
3.2.1	19	τοῦ	t_46132	l-s---mg-	l-s---mg-	ὁ	ὁ	
3.2.1	20	πολέμου	t_46133	n-s---mg-	n-s---mg-	πόλεμος	πόλεμος	
3.2.1	21	,	t_46134	u--------	u--------	,	punc1	
3.2.1	22	ἀλλ’	t_46135	c--------	c--------	ἀλλά	ἀλλά	
3.2.1	23	οἱ	t_46136	l-p---mn-	l-p---mn-	ὁ	ὁ	
3.2.1	24	Λακεδαιμόνιοι	t_46137	n-p---mn-	n-p---mn-	λακεδαιμόνιος	Λακεδαιμόνιος	.
3.2.1	25	οὐ	t_46138	d--------	d--------	οὐ	οὐ	
3.2.1	26	προσεδέξαντο	t_46139	v3paim---	v3paim---	προσδέχομαι	προσδέχομαι	
3.2.1	27	,	t_46140	u--------	u--------	,	punc1	
3.2.1	28	ἀναγκασθέντες	t_46141	v-pappmn-	v-pappmn-	ἀναγκάζω	ἀναγκάζω	
3.2.1	29	δὲ	t_46142	c--------	c--------	δέ	δέ	
3.2.1	30	καὶ	t_46143	d--------	d--------	καί	καί	
3.2.1	31	ταύτην	t_46144	a-s---fa-	a-s---fa_	οὗτος	οὗτος	.
3.2.1	32	τὴν	t_46145	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.1	33	ἀπόστασιν	t_46146	n-s---fa-	n-s---fa-	ἀπόστασις	ἀπόστασις	
3.2.1	34	πρότερον	t_46147	a-s---na-	a-s---na-	πρότερος	πρότερος	
3.2.1	35	ἢ	t_46148	c--------	c--------	ἤ1	ἤ1	
3.2.1	36	διενοοῦντο	t_46149	v3piie---	v3piie---	διανοέομαι	διανοέομαι	
3.2.1	37	ποιήσασθαι	t_46150	v--anm---	v--anm---	ποιέω	ποιέω	
3.2.1	38	.	t_46151	u--------	u--------	.	punc1	
3.2.2	1	τῶν	t_46152	l-p---mg-	l-p---mg-	ὁ	ὁ	
3.2.2	2	τε	t_46153	d--------	d--------	τε	τε	
3.2.2	3	γὰρ	t_46154	d--------	d--------	γάρ	γάρ	
3.2.2	4	λιμένων	t_46155	n-p---mg-	n-p---mg-	λιμήν	λιμήν	
3.2.2	5	τὴν	t_46156	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.2	6	χῶσιν	t_46157	n-s---fa-	n-s---fa-	χῶσις	χῶσις	
3.2.2	7	καὶ	t_46158	d--------	d--------	καί	καί	
3.2.2	8	τειχῶν	t_46159	n-p---ng-	n-p---ng-	τεῖχος	τεῖχος	
3.2.2	9	οἰκοδόμησιν	t_46160	n-s---fa-	n-s---fa-	οἰκοδόμησις	οἰκοδόμησις	
3.2.2	10	καὶ	t_46161	c--------	c--------	καί	καί	
3.2.2	11	νεῶν	t_46162	n-p---fg-	n-p---fg-	ναῦς	ναῦς	
3.2.2	12	ποίησιν	t_46163	n-s---fa-	n-s---fa-	ποίησις	ποίησις	
3.2.2	13	ἐπέμενον	t_46164	v3piia---	v3piia---	ἐπιμένω	ἐπιμένω	
3.2.2	14	τελεσθῆναι	t_46165	v--anp---	v--anp---	τελέω	τελέω	
3.2.2	15	,	t_46166	u--------	u--------	,	punc1	
3.2.2	16	καὶ	t_46167	d--------	d--------	καί	καί	
3.2.2	17	ὅσα	t_46168	a-p---na-	a-p---na-	ὅσος	ὅσος	
3.2.2	18	ἐκ	t_46169	r--------	r--------	ἐκ	ἐκ	
3.2.2	19	τοῦ	t_46170	l-s---mg-	l-s---mg-	ὁ	ὁ	
3.2.2	20	Πόντου	t_46171	n-s---mg-	n-s---mg-	πόντος	Πόντος	.
3.2.2	21	ἔδει	t_46172	v3siia---	v2sfim---	δεῖ	ἔδω	@
3.2.2	22	ἀφικέσθαι	t_46173	v--anm---	v--anm---	ἀφικνέομαι	ἀφικνέομαι	
3.2.2	23	,	t_46174	u--------	u--------	,	punc1	
3.2.2	24	τοξότας	t_46175	n-p---ma-	n-p---ma-	τοξότης	τοξότης	
3.2.2	25	τε	t_46176	d--------	d--------	τε	τε	
3.2.2	26	καὶ	t_46177	c--------	c--------	καί	καί	
3.2.2	27	σῖτον	t_46178	n-s---ma-	n-s---ma-	σῖτος	σῖτος	
3.2.2	28	,	t_46179	u--------	u--------	,	punc1	
3.2.2	29	καὶ	t_46180	c--------	c--------	καί	καί	
3.2.2	30	ἃ	t_46181	p-p---na-	p-p---na-	ὅς	ὅς	
3.2.2	31	μεταπεμπόμενοι	t_46182	v-pppemn-	v-pppemn-	μεταπέμπω	μεταπέμπω	
3.2.2	32	ἦσαν	t_46183	v3piia---	v3piia---	εἰμί	εἰμί	
3.2.2	33	.	t_46184	u--------	u--------	.	punc1	
3.2.3	1	Τενέδιοι	t_46185	n-p---mn-	n-p---mn-	τενέδιος	Τενέδιος	.
3.2.3	2	γὰρ	t_46186	d--------	d--------	γάρ	γάρ	
3.2.3	3	ὄντες	t_46187	v-pppamn-	v-pppamn-	εἰμί	εἰμί	
3.2.3	4	αὐτοῖς	t_46188	p-p---md-	p-p---md-	αὐτός	αὐτός	
3.2.3	5	διάφοροι	t_46189	a-p---mn-	a-p---mn-	διάφορος	διάφορος	
3.2.3	6	καὶ	t_46190	d--------	d--------	καί	καί	
3.2.3	7	Μηθυμναῖοι	t_46191	n-p---mn-	n-p---mn-	μηθυμναῖος	Μηθυμναῖος	.
3.2.3	8	καὶ	t_46192	c--------	c--------	καί	καί	
3.2.3	9	αὐτῶν	t_46193	a-p---mg-	a-p---mg_	αὐτός	αὐτός	.
3.2.3	10	Μυτιληναίων	t_46194	n-p---mg-	n-p---mg-	μυτιληναῖοι	Μυτιληναῖοι	.
3.2.3	11	ἰδίᾳ	t_46195	a-s---fd-	a-s---fd-	ἴδιος	ἴδιος	
3.2.3	12	ἄνδρες	t_46196	n-p---mn-	n-p---mn-	ἀνήρ	ἀνήρ	
3.2.3	13	κατὰ	t_46197	r--------	r--------	κατά	κατά	
3.2.3	14	στάσιν	t_46198	n-s---fa-	n-s---fa-	στάσις	στάσις	
3.2.3	15	,	t_46199	u--------	u--------	,	punc1	
3.2.3	16	πρόξενοι	t_46200	n-p---mn-	n-p---mn-	πρόξενος	πρόξενος	
3.2.3	17	Ἀθηναίων	t_46201	n-p---mg-	n-p---mg-	ἀθήναιος	Ἀθηναῖος	.
3.2.3	18	,	t_46202	u--------	u--------	,	punc1	
3.2.3	19	μηνυταὶ	t_46203	n-p---mn-	n-p---mn-	μηνυτής	μηνυτής	
3.2.3	20	γίγνονται	t_46204	v3ppie---	v3ppie---	γίγνομαι	γίγνομαι	
3.2.3	21	τοῖς	t_46205	l-p---md-	l-p---md-	ὁ	ὁ	
3.2.3	22	Ἀθηναίοις	t_46206	n-p---md-	n-p---md-	ἀθήναιος	Ἀθηναῖος	.
3.2.3	23	ὅτι	t_46207	c--------	c--------	ὅτι	ὅτι2	@
3.2.3	24	ξυνοικίζουσί	t_46208	v3ppia---	v3ppia---	συνοικίζω	συνοικίζω	
3.2.3	25	τε	t_46209	d--------	d--------	τε	τε	
3.2.3	26	τὴν	t_46210	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.3	27	Λέσβον	t_46211	n-s---fa-	n-s---fa-	λέσβος	Λέσβος	.
3.2.3	28	ἐς	t_46212	r--------	r--------	εἰς	εἰς	
3.2.3	29	τὴν	t_46213	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.3	30	Μυτιλήνην	t_46214	n-s---fa-	n-s---fa-	μυτιλήνη	Μυτιλήνη	.
3.2.3	31	βίᾳ	t_46215	n-s---fd-	n-s---fd-	βία	βία	
3.2.3	32	καὶ	t_46216	c--------	c--------	καί	καί	
3.2.3	33	τὴν	t_46217	l-s---fa-	l-s---fa-	ὁ	ὁ	
3.2.3	34	παρασκευὴν	t_46218	n-s---fa-	n-s---fa-	παρασκευή	παρασκευή	
3.2.3	35	ἅπασαν	t_46219	a-s---fa-	a-s---fa-	ἅπας	ἅπας	
3.2.3	36	μετὰ	t_46220	r--------	r--------	μετά	μετά	
3.2.3	37	Λακεδαιμονίων	t_46221	n-p---mg-	n-p---mg-	λακεδαιμόνιος	Λακεδαιμόνιος	.
3.2.3	38	καὶ	t_46222	c--------	c--------	καί	καί	
3.2.3	39	Βοιωτῶν	t_46223	n-p---mg-	n-p---mg-	βοιωτός	Βοιωτός	.
3.2.3	40	ξυγγενῶν	t_46224	a-p---mg-	a-p---mg-	συγγενής	συγγενής	
3.2.3	41	ὄντων	t_46225	v-pppamg-	v-pppamg-	εἰμί	εἰμί	
3.2.3	42	ἐπὶ	t_46226	r--------	r--------	ἐπί	ἐπί	
3.2.3	43	ἀποστάσει	t_46227	n-s---fd-	n-s---fd-	ἀπόστασις	ἀπόστασις	
3.2.3	44	ἐπείγονται	t_46228	v3ppie---	v3ppie---	ἐπείγω	ἐπείγω	
3.2.3	45	·	t_46229	u--------	u--------	·	punc1	
3.2.3	46	καὶ	t_46230	d--------	d--------	καί	καί	
3.2.3	47	εἰ	t_46231	c--------	c--------	εἰ	εἰ	
3.2.3	48	μή	t_46232	d--------	d--------	μή	μή	
3.2.3	49	τις	t_46233	p-s---mn-	p-s---mn-	τις	τις	
3.2.3	50	προκαταλήψεται	t_46234	v3sfim---	v3sfim---	προκαταλαμβάνω	προκαταλαμβάνω	
3.2.3	51	ἤδη	t_46235	d--------	d--------	ἤδη	ἤδη	
3.2.3	52	,	t_46236	u--------	u--------	,	punc1	
3.2.3	53	στερήσεσθαι	t_46237	v--fnm---	v--fnm---	στερέω	στερέω	
3.2.3	54	αὐτοὺς	t_46238	p-p---ma-	p-p---ma-	αὐτός	αὐτός	
3.2.3	55	Λέσβου	t_46239	n-s---fg-	n-s---fg-	λέσβος	Λέσβος	.
3.2.3	56	.	t_46240	u--------	u--------	.	punc1	
3.3.1	1	οἱ	t_46241	l-p---mn-	l-p---mn-	ὁ	ὁ	
3.3.1	2	δ’	t_46242	d--------	d--------	δέ	δέ	
3.3.1	3	Ἀθηναῖοι	t_46243	n-p---mn-	n-p---mn-	ἀθηναῖος	Ἀθηναῖος	.
3.3.1	4	(	t_46244	u--------	u--------	̔	punc1	
3.3.1	5	ἦσαν	t_46245	v3piia---	v3piia---	εἰμί	εἰμί	
3.3.1	6	γὰρ	t_46246	d--------	d--------	γάρ	γάρ	
3.3.1	7	τεταλαιπωρημένοι	t_46247	v-prpemn-	v-prpemn-	ταλαιπωρέω	ταλαιπωρέω	
3.3.1	8	ὑπό	t_46248	r--------	r--------	ὑπό	ὑπό	
3.3.1	9	τε	t_46249	d--------	d--------	τε	τε	
3.3.1	10	τῆς	t_46250	l-s---fg-	l-s---fg-	ὁ	ὁ	
3.3.1	11	νόσου	t_46251	n-s---fg-	n-s---fg-	νόσος	νόσος	
3.3.1	12	καὶ	t_46252	c--------	c--------	καί	καί	
3.3.1	13	τοῦ	t_46253	l-s---mg-	l-s---mg-	ὁ	ὁ	
3.3.1	14	πολέμου	t_46254	n-s---mg-	n-s---mg-	πόλεμος	πόλεμος	
3.3.1	15	ἄρτι	t_46255	d--------	d--------	ἄρτι	ἄρτι	
3.3.1	16	καθισταμένου	t_46256	v-sppemg-	v-sppemg-	καθίστημι	καθίστημι	
3.3.1	17	καὶ	t_46257	c--------	c--------	καί	καί	
3.3.1	18	ἀκμάζοντος	t_46258	v-sppamg-	v-sppamg-	ἀκμάζω	ἀκμάζω	
3.3.1	19	)	t_46259	u--------	u--------	)	punc1	
3.3.1	20	μέγα	t_46260	a-s---na-	a-s---na-	μέγας	μέγας	
3.3.1	21	μὲν	t_46261	d--------	d--------	μέν	μέν	
3.3.1	22	ἔργον	t_46262	n-s---na-	n-s---na-	ἔργον	ἔργον	
3.3.1	23	ἡγοῦντο	t_46263	v3piim---	v3piim---	ἡγέομαι	ἡγέομαι	
3.3.1	24	εἶναι	t_46264	v--pna---	v--pna---	εἰμί	εἰμί	
3.3.1	25	Λέσβον	t_46265	n-s---fa-	n-s---fa-	λέσβος	Λέσβος	.
3.3.1	26	προσπολεμώσασθαι	t_46266	v--anm---	v--anm---	προσπολεμόομαι	προσπολεμόομαι	
3.3.1	27	ναυτικὸν	t_46267	n-s---na-	n-s---na-	ναυτικόν	ναυτικόν	
3.3.1	28	ἔχουσαν	t_46268	v-sppafa-	v-sppafa-	ἔχω	ἔχω	
3.3.1	29	καὶ	t_46269	c--------	c--------	καί	καί	
3.3.1	30	δύναμιν	t_46270	n-s---fa-	n-s---fa-	δύναμις	δύναμις	
